Date,Open,High,Low,Close,Volume
3/11/2020,69.347504,70.305,67.964996,68.857498,255598800
3/12/2020,63.985001,67.5,62,62.057499,418474000
3/13/2020,66.222504,69.980003,63.237499,69.4925,370732000
3/16/2020,60.487499,64.769997,60,60.552502,322423600
3/17/2020,61.877499,64.402496,59.599998,63.215,324056000
3/18/2020,59.942501,62.5,59.279999,61.6675,300233600
3/19/2020,61.8475,63.209999,60.6525,61.195,271857200
3/20/2020,61.794998,62.9575,57,57.310001,401693200
3/23/2020,57.02,57.125,53.1525,56.092499,336752800
3/24/2020,59.09,61.922501,58.575001,61.720001,287531200
3/25/2020,62.6875,64.5625,61.075001,61.380001,303602000
3/26/2020,61.630001,64.669998,61.59,64.610001,252087200
3/27/2020,63.1875,63.967499,61.762501,61.935001,204216800
3/30/2020,62.685001,63.880001,62.349998,63.702499,167976400
3/31/2020,63.900002,65.622498,63,63.572498,197002000
4/1/2020,61.625,62.18,59.782501,60.227501,176218400
4/2/2020,60.084999,61.287498,59.224998,61.232498,165934000
4/3/2020,60.700001,61.424999,59.7425,60.352501,129880000
4/6/2020,62.724998,65.777496,62.345001,65.6175,201820400
4/7/2020,67.699997,67.925003,64.75,64.857498,202887200
4/8/2020,65.684998,66.842499,65.307503,66.517502,168895200
4/9/2020,67.175003,67.517502,66.175003,66.997498,161834800
4/13/2020,67.077499,68.425003,66.457497,68.3125,131022800
4/14/2020,70,72.0625,69.512497,71.762497,194994800
4/15/2020,70.599998,71.582497,70.157501,71.107498,131154400
4/16/2020,71.845001,72.050003,70.587502,71.672501,157125200
4/17/2020,71.172501,71.737503,69.214996,70.699997,215250000
4/20/2020,69.487503,70.419998,69.212502,69.232498,130015200
4/21/2020,69.07,69.3125,66.357498,67.092499,180991600
4/22/2020,68.402496,69.474998,68.050003,69.025002,116862400
4/23/2020,68.967499,70.4375,68.717499,68.7575,124814400
4/24/2020,69.300003,70.752502,69.25,70.7425,126161200
4/27/2020,70.449997,71.135002,69.987503,70.792503,117087600
4/28/2020,71.269997,71.457497,69.550003,69.644997,112004800
4/29/2020,71.182503,72.417503,70.972504,71.932503,137280800
4/30/2020,72.489998,73.6325,72.087502,73.449997,183064000
5/1/2020,71.5625,74.75,71.462502,72.267502,240616800
5/4/2020,72.292503,73.422501,71.580002,73.290001,133568000
5/5/2020,73.764999,75.25,73.614998,74.389999,147751200
5/6/2020,75.114998,75.809998,74.717499,75.157501,142333600
5/7/2020,75.805,76.292503,75.4925,75.934998,115215200
5/8/2020,76.410004,77.587502,76.072502,77.532501,133838400
5/11/2020,77.025002,79.262497,76.809998,78.752502,145946400
5/12/2020,79.457497,79.922501,77.727501,77.852501,162301200
5/13/2020,78.037498,78.987503,75.802498,76.912498,200622400
5/14/2020,76.127502,77.447502,75.3825,77.385002,158929200
5/15/2020,75.087502,76.974998,75.052498,76.927498,166348400
5/18/2020,78.292503,79.125,77.580002,78.739998,135178400
5/19/2020,78.7575,79.629997,78.252502,78.285004,101729600
5/20/2020,79.169998,79.879997,79.129997,79.807503,111504800
5/21/2020,79.665001,80.222504,78.967499,79.212502,102688800
5/22/2020,78.942497,79.807503,78.837502,79.722504,81803200
5/26/2020,80.875,81.059998,79.125,79.182503,125522000
5/27/2020,79.035004,79.677498,78.272499,79.527496,112945200
5/28/2020,79.192497,80.860001,78.907501,79.5625,133560800
5/29/2020,79.8125,80.287498,79.1175,79.485001,153532400
6/1/2020,79.4375,80.587502,79.302498,80.462502,80791200
6/2/2020,80.1875,80.860001,79.732498,80.834999,87642800
6/3/2020,81.165001,81.550003,80.574997,81.279999,104491200
6/4/2020,81.097504,81.404999,80.195,80.580002,87560400
6/5/2020,80.837502,82.9375,80.807503,82.875,137250400
6/8/2020,82.5625,83.400002,81.830002,83.364998,95654400
6/9/2020,83.035004,86.402496,83.002502,85.997498,147712400
6/10/2020,86.974998,88.692497,86.522499,88.209999,166651600
6/11/2020,87.327499,87.764999,83.870003,83.974998,201662400
6/12/2020,86.18,86.949997,83.555,84.699997,200146000
6/15/2020,83.3125,86.419998,83.144997,85.747498,138808800
6/16/2020,87.864998,88.300003,86.18,88.019997,165428800
6/17/2020,88.787498,88.849998,87.772499,87.897499,114406400
6/18/2020,87.852501,88.362503,87.305,87.932503,96820400
6/19/2020,88.660004,89.139999,86.287498,87.43,264476000
6/22/2020,87.834999,89.864998,87.787498,89.717499,135445200
6/23/2020,91,93.095001,90.567497,91.6325,212155600
6/24/2020,91.25,92.197502,89.629997,90.014999,192623200
6/25/2020,90.175003,91.25,89.392502,91.209999,137522400
6/26/2020,91.102501,91.330002,88.254997,88.407501,205256800
6/29/2020,88.3125,90.542503,87.82,90.445,130646000
6/30/2020,90.019997,91.495003,90,91.199997,140223200
7/1/2020,91.279999,91.839996,90.977501,91.027496,110737200
7/2/2020,91.962502,92.6175,90.910004,91.027496,114041600
7/6/2020,92.5,93.945,92.467499,93.462502,118655600
7/7/2020,93.852501,94.654999,93.057503,93.172501,112424400
7/8/2020,94.18,95.375,94.089996,95.342499,117092000
7/9/2020,96.262497,96.317497,94.672501,95.752502,125642800
7/10/2020,95.334999,95.980003,94.705002,95.919998,90257200
7/13/2020,97.264999,99.955002,95.2575,95.477501,191649200
7/14/2020,94.839996,97.254997,93.877502,97.057503,170989200
7/15/2020,98.989998,99.247498,96.489998,97.724998,153198000
7/16/2020,96.5625,97.404999,95.904999,96.522499,110577600
7/17/2020,96.987503,97.147499,95.839996,96.327499,92186800
7/20/2020,96.417503,98.5,96.0625,98.357498,90318000
7/21/2020,99.172501,99.25,96.7425,97,103433200
7/22/2020,96.692497,97.974998,96.602501,97.272499,89001600
7/23/2020,96.997498,97.077499,92.010002,92.845001,197004400
7/24/2020,90.987503,92.970001,89.144997,92.614998,185438800
7/27/2020,93.709999,94.904999,93.480003,94.809998,121214000
7/28/2020,94.3675,94.550003,93.247498,93.252502,103625600
7/29/2020,93.75,95.230003,93.712502,95.040001,90329200
7/30/2020,94.1875,96.297501,93.767502,96.190002,158130000
7/31/2020,102.885002,106.415001,100.824997,106.260002,374336800
8/3/2020,108.199997,111.637497,107.892502,108.9375,308151200
8/4/2020,109.1325,110.790001,108.387497,109.665001,173071600
8/5/2020,109.377502,110.392502,108.897499,110.0625,121776800
8/6/2020,110.404999,114.412498,109.797501,113.902496,202428800
8/7/2020,113.205002,113.675003,110.292503,111.112503,198045600
8/10/2020,112.599998,113.775002,110,112.727501,212403600
8/11/2020,111.970001,112.482498,109.107498,109.375,187902400
8/12/2020,110.497498,113.275002,110.297501,113.010002,165598000
8/13/2020,114.43,116.042503,113.927498,115.010002,210082000
8/14/2020,114.830002,115,113.044998,114.907501,165565200
8/17/2020,116.0625,116.087502,113.962502,114.607498,119561600
8/18/2020,114.352501,116,114.0075,115.5625,105633600
8/19/2020,115.982498,117.162498,115.610001,115.707497,145538000
8/20/2020,115.75,118.392502,115.732498,118.275002,126907200
8/21/2020,119.262497,124.8675,119.25,124.370003,338054800
8/24/2020,128.697495,128.785004,123.9375,125.857498,345937600
8/25/2020,124.697502,125.18,123.052498,124.824997,211495600
8/26/2020,126.18,126.9925,125.082497,126.522499,163022400
8/27/2020,127.142502,127.485001,123.832497,125.010002,155552400
8/28/2020,126.012497,126.442497,124.577499,124.807503,187630000
8/31/2020,127.580002,131,126,129.039993,225702700
9/1/2020,132.759995,134.800003,130.529999,134.179993,151948100
9/2/2020,137.589996,137.979996,127,131.399994,200119000
9/3/2020,126.910004,128.839996,120.5,120.879997,257599600
9/4/2020,120.07,123.699997,110.889999,120.959999,332607200
9/8/2020,113.949997,118.989998,112.68,112.82,231366600
9/9/2020,117.260002,119.139999,115.260002,117.32,176940500
9/10/2020,120.360001,120.5,112.5,113.489998,182274400
9/11/2020,114.57,115.230003,110,112,180860300
9/14/2020,114.720001,115.93,112.800003,115.360001,140150100
9/15/2020,118.330002,118.830002,113.610001,115.540001,184642000
9/16/2020,115.230003,116,112.040001,112.129997,154679000
9/17/2020,109.720001,112.199997,108.709999,110.339996,178011000
9/18/2020,110.400002,110.879997,106.089996,106.839996,287104900
9/21/2020,104.540001,110.190002,103.099998,110.080002,195713800
9/22/2020,112.68,112.860001,109.160004,111.809998,183055400
9/23/2020,111.620003,112.110001,106.769997,107.120003,150718700
9/24/2020,105.169998,110.25,105,108.220001,167743300
9/25/2020,108.43,112.440002,107.669998,112.279999,149981400
9/28/2020,115.010002,115.32,112.779999,114.959999,137672400
9/29/2020,114.550003,115.309998,113.57,114.089996,99382200
9/30/2020,113.790001,117.260002,113.620003,115.809998,142675200
10/1/2020,117.639999,117.720001,115.830002,116.790001,116120400
10/2/2020,112.889999,115.370003,112.220001,113.019997,144712000
10/5/2020,113.910004,116.650002,113.550003,116.5,106243800
10/6/2020,115.699997,116.120003,112.25,113.160004,161498200
10/7/2020,114.620003,115.550003,114.129997,115.080002,96849000
10/8/2020,116.25,116.400002,114.589996,114.970001,83477200
10/9/2020,115.279999,117,114.919998,116.970001,100506900
10/12/2020,120.059998,125.18,119.279999,124.400002,240226800
10/13/2020,125.269997,125.389999,119.650002,121.099998,262330500
10/14/2020,121,123.029999,119.620003,121.190002,150712000
10/15/2020,118.720001,121.199997,118.150002,120.709999,112559200
10/16/2020,121.279999,121.550003,118.809998,119.019997,115393800
10/19/2020,119.959999,120.419998,115.660004,115.980003,120639300
10/20/2020,116.199997,118.980003,115.629997,117.510002,124423700
10/21/2020,116.669998,118.709999,116.449997,116.870003,89946000
10/22/2020,117.449997,118.040001,114.589996,115.75,101988000
10/23/2020,116.389999,116.550003,114.279999,115.040001,82572600
10/26/2020,114.010002,116.550003,112.879997,115.050003,111850700
10/27/2020,115.489998,117.279999,114.540001,116.599998,92276800
10/28/2020,115.050003,115.43,111.099998,111.199997,143937800
10/29/2020,112.370003,116.93,112.199997,115.32,146129200
10/30/2020,111.059998,111.989998,107.720001,108.860001,190272600
11/2/2020,109.110001,110.68,107.32,108.769997,122866900
11/3/2020,109.660004,111.489998,108.730003,110.440002,107624400
11/4/2020,114.139999,115.589996,112.349998,114.949997,138235500
11/5/2020,117.949997,119.620003,116.870003,119.029999,126387100
11/6/2020,118.32,119.199997,116.129997,118.690002,114457900
11/9/2020,120.5,121.989998,116.050003,116.32,154515300
11/10/2020,115.550003,117.589996,114.129997,115.970001,138023400
11/11/2020,117.190002,119.629997,116.440002,119.489998,112295000
11/12/2020,119.620003,120.529999,118.57,119.209999,103162300
11/13/2020,119.440002,119.669998,117.870003,119.260002,81581900
11/16/2020,118.919998,120.989998,118.150002,120.300003,91183000
11/17/2020,119.550003,120.669998,118.959999,119.389999,74271000
11/18/2020,118.610001,119.82,118,118.029999,76322100
11/19/2020,117.589996,119.059998,116.809998,118.639999,74113000
11/20/2020,118.639999,118.769997,117.290001,117.339996,73604300
11/23/2020,117.18,117.620003,113.75,113.849998,127959300
11/24/2020,113.910004,115.849998,112.589996,115.169998,113874200
11/25/2020,115.550003,116.75,115.169998,116.029999,76499200
11/27/2020,116.57,117.489998,116.220001,116.589996,46691300
11/30/2020,116.970001,120.970001,116.809998,119.050003,169410200
12/1/2020,121.010002,123.470001,120.010002,122.720001,127728200
12/2/2020,122.019997,123.370003,120.889999,123.080002,89004200
12/3/2020,123.519997,123.779999,122.209999,122.940002,78967600
12/4/2020,122.599998,122.860001,121.519997,122.25,78260400
12/7/2020,122.309998,124.57,122.25,123.75,86712000
12/8/2020,124.370003,124.980003,123.089996,124.379997,82225500
12/9/2020,124.529999,125.949997,121,121.779999,115089200
12/10/2020,120.5,123.870003,120.150002,123.239998,81312200
12/11/2020,122.43,122.760002,120.550003,122.410004,86939800
12/14/2020,122.599998,123.349998,121.540001,121.779999,79184500
12/15/2020,124.339996,127.900002,124.129997,127.879997,157243700
12/16/2020,127.410004,128.369995,126.559998,127.809998,98208600
12/17/2020,128.899994,129.580002,128.039993,128.699997,94359800
12/18/2020,128.960007,129.100006,126.120003,126.660004,192541500
12/21/2020,125.019997,128.309998,123.449997,128.229996,121251600
12/22/2020,131.610001,134.410004,129.649994,131.880005,168904800
12/23/2020,132.160004,132.429993,130.779999,130.960007,88223700
12/24/2020,131.320007,133.460007,131.100006,131.970001,54930100
12/28/2020,133.990005,137.339996,133.509995,136.690002,124486200
12/29/2020,138.050003,138.789993,134.339996,134.869995,121047300
12/30/2020,135.580002,135.990005,133.399994,133.720001,96452100
12/31/2020,134.080002,134.740005,131.720001,132.690002,99116600
1/4/2021,133.520004,133.610001,126.760002,129.410004,143301900
1/5/2021,128.889999,131.740005,128.429993,131.009995,97664900
1/6/2021,127.720001,131.050003,126.379997,126.599998,155088000
1/7/2021,128.360001,131.630005,127.860001,130.919998,109578200
1/8/2021,132.429993,132.630005,130.229996,132.050003,105158200
1/11/2021,129.190002,130.169998,128.5,128.979996,100384500
1/12/2021,128.5,129.690002,126.860001,128.800003,91951100
1/13/2021,128.759995,131.449997,128.490005,130.889999,88636800
1/14/2021,130.800003,131,128.759995,128.910004,90221800
1/15/2021,128.779999,130.220001,127,127.139999,111598500
1/19/2021,127.779999,128.710007,126.940002,127.830002,90757300
1/20/2021,128.660004,132.490005,128.550003,132.029999,104319500
1/21/2021,133.800003,139.669998,133.589996,136.869995,120150900
1/22/2021,136.279999,139.850006,135.020004,139.070007,114459400
1/25/2021,143.070007,145.089996,136.539993,142.919998,157611700
1/26/2021,143.600006,144.300003,141.369995,143.160004,98390600
1/27/2021,143.429993,144.300003,140.410004,142.059998,140843800
1/28/2021,139.520004,141.990005,136.699997,137.089996,142621100
1/29/2021,135.830002,136.740005,130.210007,131.960007,177523800
2/1/2021,133.75,135.380005,130.929993,134.139999,106239800
2/2/2021,135.729996,136.309998,134.610001,134.990005,83305400
2/3/2021,135.759995,135.770004,133.610001,133.940002,89880900
2/4/2021,136.300003,137.399994,134.589996,137.389999,84183100
2/5/2021,137.350006,137.419998,135.860001,136.759995,75693800
2/8/2021,136.029999,136.960007,134.919998,136.910004,71297200
2/9/2021,136.619995,137.880005,135.850006,136.009995,76774200
2/10/2021,136.479996,136.990005,134.399994,135.389999,73046600
2/11/2021,135.899994,136.389999,133.770004,135.130005,64280000
2/12/2021,134.350006,135.529999,133.690002,135.369995,60145100
2/16/2021,135.490005,136.009995,132.789993,133.190002,80576300
2/17/2021,131.25,132.220001,129.470001,130.839996,97918500
2/18/2021,129.199997,130,127.410004,129.710007,96856700
2/19/2021,130.240005,130.710007,128.800003,129.869995,87668800
2/22/2021,128.009995,129.720001,125.599998,126,103916400
2/23/2021,123.760002,126.709999,118.389999,125.860001,158273000
2/24/2021,124.940002,125.559998,122.230003,125.349998,111039900
2/25/2021,124.68,126.459999,120.540001,120.989998,148199500
2/26/2021,122.589996,124.849998,121.199997,121.260002,164560400
3/1/2021,123.75,127.93,122.790001,127.790001,116307900
3/2/2021,128.410004,128.720001,125.010002,125.120003,102260900
3/3/2021,124.809998,125.709999,121.839996,122.059998,112966300
3/4/2021,121.75,123.599998,118.620003,120.129997,178155000
3/5/2021,120.980003,121.940002,117.57,121.419998,153766600
3/8/2021,120.93,121,116.209999,116.360001,154376600
3/9/2021,119.029999,122.059998,118.790001,121.089996,129525800
3/10/2021,121.690002,122.169998,119.449997,119.980003,111943300
3/11/2021,122.540001,123.209999,121.260002,121.959999,103026500
3/12/2021,120.400002,121.169998,119.160004,121.029999,88105100
3/15/2021,121.410004,124,120.419998,123.989998,92403800
3/16/2021,125.699997,127.220001,124.720001,125.57,115227900
3/17/2021,124.050003,125.860001,122.339996,124.760002,111932600
3/18/2021,122.879997,123.18,120.32,120.529999,121229700
3/19/2021,119.900002,121.43,119.68,119.989998,185549500
3/22/2021,120.330002,123.870003,120.260002,123.389999,111912300
3/23/2021,123.330002,124.239998,122.139999,122.540001,95467100
3/24/2021,122.82,122.900002,120.07,120.089996,88530500
3/25/2021,119.540001,121.660004,119,120.589996,98844700
3/26/2021,120.349998,121.480003,118.919998,121.209999,94071200
3/29/2021,121.650002,122.580002,120.730003,121.389999,80819200
3/30/2021,120.110001,120.400002,118.860001,119.900002,85671900
3/31/2021,121.650002,123.519997,121.150002,122.150002,118323800
4/1/2021,123.660004,124.18,122.489998,123,75089100
4/5/2021,123.870003,126.160004,123.07,125.900002,88651200
4/6/2021,126.5,127.129997,125.650002,126.209999,80171300
4/7/2021,125.830002,127.919998,125.139999,127.900002,83466700
4/8/2021,128.949997,130.389999,128.520004,130.360001,88844600
4/9/2021,129.800003,133.039993,129.470001,133,106686700
4/12/2021,132.520004,132.850006,130.630005,131.240005,91420000
4/13/2021,132.440002,134.660004,131.929993,134.429993,91266500
4/14/2021,134.940002,135,131.660004,132.029999,87222800
4/15/2021,133.820007,135,133.639999,134.5,89347100
4/16/2021,134.300003,134.669998,133.279999,134.160004,84922400
4/19/2021,133.509995,135.470001,133.339996,134.839996,94264200
4/20/2021,135.020004,135.529999,131.809998,133.110001,94812300
4/21/2021,132.360001,133.75,131.300003,133.5,68847100
4/22/2021,133.039993,134.149994,131.410004,131.940002,84566500
4/23/2021,132.160004,135.119995,132.160004,134.320007,78657500
4/26/2021,134.830002,135.059998,133.559998,134.720001,66905100
4/27/2021,135.009995,135.410004,134.110001,134.389999,66015800
4/28/2021,134.309998,135.020004,133.080002,133.580002,107760100
4/29/2021,136.470001,137.070007,132.449997,133.479996,151101000
4/30/2021,131.779999,133.559998,131.070007,131.460007,109839500
5/3/2021,132.039993,134.070007,131.830002,132.539993,75135100
5/4/2021,131.190002,131.490005,126.699997,127.849998,137564700
5/5/2021,129.199997,130.449997,127.970001,128.100006,84000900
5/6/2021,127.889999,129.75,127.129997,129.740005,78128300
5/7/2021,130.850006,131.259995,129.479996,130.210007,78973300
5/10/2021,129.410004,129.539993,126.809998,126.849998,88071200
5/11/2021,123.5,126.269997,122.769997,125.910004,126142800
5/12/2021,123.400002,124.639999,122.25,122.769997,112172300
5/13/2021,124.580002,126.150002,124.260002,124.970001,105861300
5/14/2021,126.25,127.889999,125.849998,127.449997,81918000
5/17/2021,126.82,126.93,125.169998,126.269997,74244600
5/18/2021,126.559998,126.989998,124.779999,124.849998,63342900
5/19/2021,123.160004,124.919998,122.860001,124.690002,92612000
5/20/2021,125.230003,127.720001,125.099998,127.309998,76857100
5/21/2021,127.82,128,125.209999,125.43,79295400
5/24/2021,126.010002,127.940002,125.940002,127.099998,63092900
5/25/2021,127.82,128.320007,126.32,126.900002,72009500
5/26/2021,126.959999,127.389999,126.419998,126.849998,56575900
5/27/2021,126.440002,127.639999,125.080002,125.279999,94625600
5/28/2021,125.57,125.800003,124.550003,124.610001,71311100
6/1/2021,125.080002,125.349998,123.940002,124.279999,67637100
6/2/2021,124.279999,125.239998,124.050003,125.059998,59278900
6/3/2021,124.68,124.849998,123.129997,123.540001,76229200
6/4/2021,124.07,126.160004,123.849998,125.889999,75169300
6/7/2021,126.169998,126.32,124.830002,125.900002,71057600
6/8/2021,126.599998,128.460007,126.209999,126.739998,74403800
6/9/2021,127.209999,127.75,126.519997,127.129997,56877900
6/10/2021,127.019997,128.190002,125.940002,126.110001,71186400
6/11/2021,126.529999,127.440002,126.099998,127.349998,53522400
6/14/2021,127.82,130.539993,127.07,130.479996,96906500
6/15/2021,129.940002,130.600006,129.389999,129.639999,62746300
6/16/2021,130.369995,130.889999,128.460007,130.149994,91815000
6/17/2021,129.800003,132.550003,129.649994,131.789993,96721700
6/18/2021,130.710007,131.509995,130.240005,130.460007,108953300
6/21/2021,130.300003,132.410004,129.210007,132.300003,79663300
6/22/2021,132.130005,134.080002,131.619995,133.979996,74783600
6/23/2021,133.770004,134.320007,133.229996,133.699997,60214200
6/24/2021,134.449997,134.639999,132.929993,133.410004,68711000
6/25/2021,133.460007,133.889999,132.809998,133.110001,70783700
6/28/2021,133.410004,135.25,133.350006,134.779999,62111300
6/29/2021,134.800003,136.490005,134.350006,136.330002,64556100
6/30/2021,136.169998,137.410004,135.869995,136.960007,63261400
7/1/2021,136.600006,137.330002,135.759995,137.270004,52485800
7/2/2021,137.899994,140,137.75,139.960007,78852600
7/6/2021,140.070007,143.149994,140.070007,142.020004,108181800
7/7/2021,143.539993,144.889999,142.660004,144.570007,104911600
7/8/2021,141.580002,144.059998,140.669998,143.240005,105575500
7/9/2021,142.75,145.649994,142.649994,145.110001,99890800
7/12/2021,146.210007,146.320007,144,144.5,76299700
7/13/2021,144.029999,147.460007,143.630005,145.639999,100827100
7/14/2021,148.100006,149.570007,147.679993,149.149994,127050800
7/15/2021,149.240005,150,147.089996,148.479996,106820300
7/16/2021,148.460007,149.759995,145.880005,146.389999,93251400
7/19/2021,143.75,144.070007,141.669998,142.449997,121434600
7/20/2021,143.460007,147.100006,142.960007,146.149994,96350000
7/21/2021,145.529999,146.130005,144.630005,145.399994,74993500
7/22/2021,145.940002,148.199997,145.809998,146.800003,77338200
7/23/2021,147.550003,148.720001,146.919998,148.559998,71447400
7/26/2021,148.270004,149.830002,147.699997,148.990005,72434100
7/27/2021,149.119995,149.210007,145.550003,146.770004,104818600
7/28/2021,144.809998,146.970001,142.539993,144.979996,118931200
7/29/2021,144.690002,146.550003,144.580002,145.639999,56699500
7/30/2021,144.380005,146.330002,144.110001,145.860001,70382000
8/2/2021,146.360001,146.949997,145.25,145.520004,62880000
8/3/2021,145.809998,148.039993,145.179993,147.360001,64786600
8/4/2021,147.270004,147.789993,146.279999,146.949997,56368300
8/5/2021,146.979996,147.839996,146.169998,147.059998,46397700
8/6/2021,146.350006,147.110001,145.630005,146.139999,54067400
8/9/2021,146.199997,146.699997,145.520004,146.089996,48908700
8/10/2021,146.440002,147.710007,145.300003,145.600006,69023100
8/11/2021,146.050003,146.720001,145.529999,145.860001,48493500
8/12/2021,146.190002,149.050003,145.839996,148.889999,72282600
8/13/2021,148.970001,149.440002,148.270004,149.100006,59318800
8/16/2021,148.539993,151.190002,146.470001,151.119995,103296000
8/17/2021,150.229996,151.679993,149.089996,150.190002,92229700
8/18/2021,149.800003,150.720001,146.149994,146.360001,86326000
8/19/2021,145.029999,148,144.5,146.699997,86960300
8/20/2021,147.440002,148.5,146.779999,148.190002,59947400
8/23/2021,148.309998,150.190002,147.889999,149.710007,60007400
